"rules","support","confidence","coverage","lift","count"
"{Sex=F,Length=[0.53,0.602),Height=[0.2,1.13]} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Length=[0.53,0.602),Diameter=[0.494,0.65],Height=[0.155,0.174)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Diameter=[0.365,0.429),Height=[0.174,0.2),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Diameter=[0.365,0.429),Height=[0.174,0.2),ShuckedWeight=[0.28,0.419)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Height=[0.0963,0.131),WholeWeight=[1,1.34),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Diameter=[0.365,0.429),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=M,Diameter=[0.365,0.429),WholeWeight=[1,1.34)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Length=[0.441,0.53),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Length=[0.53,0.602),Diameter=[0.494,0.65],ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=M,Length=[0.602,0.67),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Length=[0.53,0.602),Diameter=[0.494,0.65],ShuckedWeight=[0.419,0.574),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Length=[0.53,0.602),Height=[0.131,0.155),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=M,Length=[0.53,0.602),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Diameter=[0.429,0.494),Height=[0.131,0.155),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=F,Length=[0.602,0.67),Height=[0.131,0.155),ShuckedWeight=[0.28,0.419)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=M,Length=[0.602,0.67),Height=[0.2,1.13],VisceraWeight=[0.315,0.413),ShellWeight=[0.388,0.534)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Sex=M,Length=[0.53,0.602),Diameter=[0.494,0.65],VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=15}",0.000478812544888676,0.222222222222222,0.00215465645199904,9.01186623516721,2
"{Diameter=[0.365,0.429),Height=[0.0963,0.131),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28)} => {Rings=13}",0.00167584390711037,0.4375,0.00383050035910941,9.00215517241379,7
"{Sex=M,Height=[0.2,1.13],ShellWeight=[0.534,1]} => {Rings=17}",0.00119703136222169,0.125,0.00957625089777352,9.00215517241379,5
"{Diameter=[0.429,0.494),Height=[0.174,0.2),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000957625089777352,0.125,0.00766100071821882,9.00215517241379,4
"{Sex=M,Length=[0.53,0.602),Height=[0.174,0.2),ShuckedWeight=[0.28,0.419)} => {Rings=17}",0.000957625089777352,0.125,0.00766100071821882,9.00215517241379,4
"{Sex=M,ShuckedWeight=[0.808,1.49],ShellWeight=[0.534,1]} => {Rings=17}",0.000718218817333014,0.125,0.00574575053866411,9.00215517241379,3
"{Sex=M,Height=[0.174,0.2),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000718218817333014,0.125,0.00574575053866411,9.00215517241379,3
"{ShuckedWeight=[0.574,0.808),VisceraWeight=[0.413,0.76],ShellWeight=[0.534,1]} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=M,Length=[0.53,0.602),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Length=[0.602,0.67),Height=[0.2,1.13],ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=M,Length=[0.602,0.67),Height=[0.2,1.13],ShuckedWeight=[0.419,0.574)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=M,Diameter=[0.429,0.494),WholeWeight=[1,1.34),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=M,Diameter=[0.365,0.429),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=F,Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=F,Length=[0.441,0.53),Height=[0.155,0.174),WholeWeight=[0.683,1),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Length=[0.53,0.602),Diameter=[0.429,0.494),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=M,Diameter=[0.494,0.65],Height=[0.174,0.2),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Sex=F,Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000478812544888676,0.125,0.00383050035910941,9.00215517241379,2
"{ShuckedWeight=[0.574,0.808),VisceraWeight=[0.234,0.315),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,VisceraWeight=[0.234,0.315),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,ShuckedWeight=[0.419,0.574),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.602,0.67),ShuckedWeight=[0.574,0.808),VisceraWeight=[0.413,0.76]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.494,0.65],WholeWeight=[1.34,1.78),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.602,0.67),WholeWeight=[1.34,1.78),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=I,Length=[0.602,0.67),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=I,Height=[0.174,0.2),ShuckedWeight=[0.28,0.419)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=I,Length=[0.53,0.602),Height=[0.174,0.2)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.441,0.53),Diameter=[0.365,0.429),VisceraWeight=[0.234,0.315)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.441,0.53),Height=[0.131,0.155),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Height=[0.174,0.2),WholeWeight=[1.78,2.83],VisceraWeight=[0.315,0.413),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[1.34,1.78),VisceraWeight=[0.315,0.413)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.429,0.494),ShuckedWeight=[0.28,0.419),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.602,0.67),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=I,Height=[0.155,0.174),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.441,0.53),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.0855,0.16)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.155,0.174),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.494,0.65],ShuckedWeight=[0.574,0.808),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.174,0.2),ShuckedWeight=[0.146,0.28)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),Diameter=[0.365,0.429),Height=[0.131,0.155),VisceraWeight=[0.234,0.315)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.365,0.429),Height=[0.131,0.155),VisceraWeight=[0.234,0.315)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.0963,0.131),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.0963,0.131),WholeWeight=[1,1.34)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Height=[0.131,0.155),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.131,0.155),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),Diameter=[0.429,0.494),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Height=[0.174,0.2),WholeWeight=[1.34,1.78),VisceraWeight=[0.315,0.413),ShellWeight=[0.534,1]} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.602,0.67),Height=[0.2,1.13],VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.602,0.67),Diameter=[0.429,0.494),Height=[0.174,0.2),VisceraWeight=[0.315,0.413)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[1.34,1.78),ShuckedWeight=[0.574,0.808)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Height=[0.174,0.2),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Length=[0.602,0.67),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Length=[0.602,0.67),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.174,0.2),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.602,0.67),Diameter=[0.429,0.494),Height=[0.174,0.2),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Length=[0.602,0.67),Diameter=[0.429,0.494),Height=[0.174,0.2),VisceraWeight=[0.16,0.234)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.53,0.602),WholeWeight=[0.683,1),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.53,0.602),Diameter=[0.429,0.494),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Height=[0.0963,0.131),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Height=[0.0963,0.131),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Diameter=[0.429,0.494),Height=[0.0963,0.131),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Height=[0.0963,0.131),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.53,0.602),Height=[0.0963,0.131),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.0963,0.131),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.0963,0.131),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Length=[0.441,0.53),Diameter=[0.429,0.494),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.494,0.65],Height=[0.174,0.2),WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.53,0.602),Height=[0.155,0.174),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.174,0.2),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.441,0.53),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.155,0.174),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[0.683,1),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=M,Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=17}",0.000239406272444338,0.125,0.0019152501795547,9.00215517241379,1
"{Sex=F,Length=[0.67,0.815],WholeWeight=[1.78,2.83],ShellWeight=[0.388,0.534)} => {Rings=19}",0.000478812544888676,0.0689655172413793,0.0069427819008858,9.00215517241379,2
"{Sex=F,Length=[0.67,0.815],Height=[0.2,1.13],ShuckedWeight=[0.574,0.808)} => {Rings=19}",0.000478812544888676,0.0689655172413793,0.0069427819008858,9.00215517241379,2
"{Sex=M,Length=[0.53,0.602),Height=[0.131,0.155),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000478812544888676,0.0689655172413793,0.0069427819008858,9.00215517241379,2
"{Sex=F,Diameter=[0.365,0.429),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),ShellWeight=[0.2,0.289)} => {Rings=19}",0.000478812544888676,0.0689655172413793,0.0069427819008858,9.00215517241379,2
"{Sex=F,Diameter=[0.429,0.494)} => {Rings=25}",0.000239406272444338,0.0021505376344086,0.111323916686617,8.98279569892473,1
"{Sex=F,Diameter=[0.429,0.494),WholeWeight=[1,1.34)} => {Rings=27}",0.000239406272444338,0.00429184549356223,0.0557816614795308,8.96351931330472,1
"{Height=[0.155,0.174),WholeWeight=[0.359,0.683),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=12}",0.000957625089777352,0.571428571428571,0.00167584390711037,8.93953986088817,4
"{Length=[0.441,0.53),Height=[0.155,0.174),WholeWeight=[0.359,0.683),VisceraWeight=[0.0855,0.16)} => {Rings=12}",0.000957625089777352,0.571428571428571,0.00167584390711037,8.93953986088817,4
"{Sex=F,Length=[0.53,0.602),Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315)} => {Rings=12}",0.000957625089777352,0.571428571428571,0.00167584390711037,8.93953986088817,4
"{Diameter=[0.494,0.65],Height=[0.174,0.2),WholeWeight=[1.78,2.83]} => {Rings=23}",0.000239406272444338,0.0192307692307692,0.0124491261671056,8.92521367521368,1
"{Sex=F,Diameter=[0.365,0.429),Height=[0.131,0.155),ShuckedWeight=[0.28,0.419)} => {Rings=23}",0.000239406272444338,0.0192307692307692,0.0124491261671056,8.92521367521368,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.131,0.155),WholeWeight=[1,1.34),ShellWeight=[0.289,0.388)} => {Rings=23}",0.000239406272444338,0.0192307692307692,0.0124491261671056,8.92521367521368,1
"{Length=[0.53,0.602),Diameter=[0.365,0.429),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=23}",0.000239406272444338,0.0192307692307692,0.0124491261671056,8.92521367521368,1
"{Sex=I,Height=[0,0.0963),WholeWeight=[0.002,0.359),VisceraWeight=[0.0005,0.0855),ShellWeight=[0.0015,0.107)} => {Rings=1}",0.000239406272444338,0.00213675213675214,0.11204213550395,8.92521367521368,1
"{Sex=I,Height=[0,0.0963),WholeWeight=[0.002,0.359),VisceraWeight=[0.0005,0.0855),ShellWeight=[0.0015,0.107)} => {Rings=2}",0.000239406272444338,0.00213675213675214,0.11204213550395,8.92521367521368,1
"{Sex=M,Length=[0.441,0.53),WholeWeight=[0.359,0.683),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=14}",0.00167584390711037,0.269230769230769,0.00622456308355279,8.92521367521367,7
"{ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=20}",0.00167584390711037,0.0555555555555556,0.0301651903279866,8.92521367521367,7
"{Length=[0.53,0.602),Height=[0.174,0.2),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000478812544888676,0.0555555555555556,0.00861862580799617,8.92521367521367,2
"{Height=[0.131,0.155),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Diameter=[0.494,0.65],ShuckedWeight=[0.28,0.419)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Height=[0.155,0.174),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Height=[0.155,0.174),VisceraWeight=[0.315,0.413)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.441,0.53),Diameter=[0.365,0.429),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.441,0.53),WholeWeight=[0.683,1),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Diameter=[0.494,0.65],Height=[0.2,1.13],VisceraWeight=[0.234,0.315)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=I,Diameter=[0.429,0.494),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.441,0.53),Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=I,Length=[0.53,0.602),Height=[0.155,0.174),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=I,ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.602,0.67),Height=[0.2,1.13],WholeWeight=[1.34,1.78),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.2,1.13],VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.146,0.28),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.131,0.155),WholeWeight=[1,1.34)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=I,Length=[0.441,0.53),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Length=[0.441,0.53),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=M,Length=[0.441,0.53),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
"{Sex=F,Height=[0.174,0.2),WholeWeight=[1.34,1.78),ShuckedWeight=[0.574,0.808),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0555555555555556,0.00430931290399808,8.92521367521367,1
