"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"1295","Shucked.weight (0.672966520010567,1.09202028820337), Diameter (0.412878577505954,0.65), Shell.weight (0.349434649685041,1.005)","Viscera.weight (0.239996289773376,0.429334990731974)",0.0548240364,0.7951388889,0.8499629253,6
"1296","Diameter (0.399193591964726,0.539224966263542)","Rings (5.473136100079,10.230036118159)",0.2942303088,0.5518634935,0.8460938023,2
"1297","Shucked.weight (0.12548440962526,0.711299883971217), Shell.weight (0.123179054231451,1.005), Rings (13.9166118995656,29)","Diameter (0.427613177494366,0.65), Whole.weight (0.171371935995825,2.8255)",0.0751735695,0.6977777778,0.7729513473,6
"1298","Length (0.251985540049195,0.70462701975089)","Whole.weight (0.920237981179767,2.2740750600163)",0.3732343787,0.3978055626,0.7710399413,2
"1299","Viscera.weight (0.278489227331411,0.693787541210821), Sex (M)","Whole.weight (0.269439321587416,1.59424762383237)",0.0555422552,0.6137566138,0.669298869,3
"1300","Rings (26.5211810226565,29), Diameter (0.0918395403140281,0.596700123170769)","Shucked.weight (0.001,1.16199381860869), Whole.weight (1.71623248762501,2.7156077418085)",0.0004788125,0.6666666667,0.6671454792,4
"1301","Shucked.weight (0.728245935054294,0.788050913458583), Length (0.495274120740084,0.815)","Shell.weight (0.410324544937235,1.005)",0.0122097199,0.6538461538,0.6660558737,4
"1302","Shucked.weight (0.001,1.488), Rings (9.8738836732972,29), Shell.weight (0.196630205165804,1.005)","Diameter (0.055,0.65), Length (0.319074501216071,0.60806582356131)",0.1922432368,0.4644303065,0.6566735433,6
"1303","Diameter (0.164162105714405,0.65), Shucked.weight (0.0839896064168397,1.26899957028105), Shell.weight (0.483716324710372,0.771740218302432), Rings (4.88711891984043,29)","Whole.weight (0.628227257868822,1.9297985064468)",0.028968159,0.6205128205,0.6494809795,8
"1304","Shucked.weight (0.001,0.80441571138096), Diameter (0.239971606948767,0.65), Rings (3.29744375987488,19.2518005185314)","Sex (F)",0.2901604022,0.3277447269,0.6179051291,6
"1305","Shucked.weight (0.612144031598883,1.26356625754598), Diameter (0.258276184467974,0.499516155178836)","Rings (9.6612410189993,21.8671604668658), Whole.weight (0.473549618750051,1.70726202786507)",0.010533876,0.602739726,0.613273602,4
"1306","Shell.weight (0.586511456971753,0.622913984745882), Rings (6.98775166258354,15.8321315295998)","Sex (F), Length (0.10859701548971,0.815)",0.0021546565,0.6,0.6021546565,4
"1307","Diameter (0.320632388056968,0.65), Shucked.weight (0.26766450392742,1.00698636373614), Rings (1,29), Height (0.0771257458872821,0.915523430500383)","Viscera.weight (0.12226613085147,0.629338098123458), Whole.weight (0.002,0.969336918590189)",0.2152262389,0.3597438976,0.5749701365,8
"1308","Shell.weight (0.500110054765989,1.005), Rings (3.39423527987696,29), Shucked.weight (0.001,0.80693870332463), Diameter (0.1380381441539,0.65)","Sex (F), Whole.weight (1.06923589882045,2.8255)",0.0126885324,0.5578947368,0.5705832692,8
"1309","Shucked.weight (0.001,1.33664531593691), Viscera.weight (0.451896683822403,0.76)","Sex (M)",0.007900407,0.5593220339,0.5672224409,4
"1310","Viscera.weight (0.53469323734084,0.76), Whole.weight (1.0592077124615,2.8255)","Length (0.248613790555035,0.74930811928699)",0.0011970314,0.5555555556,0.556752587,4
"1311","Shucked.weight (0.0860485103095979,1.488), Sex (M), Rings (24.5746119394688,29)","Shell.weight (0.090430653089826,0.865044130981459), Diameter (0.055,0.606566656534808), Whole.weight (0.427442985057361,2.8255)",0.0002394063,0.5,0.5002394063,5
"1312","Whole.weight (1.07592012040227,1.24982591641692)","Length (0.54381656824561,0.747192184140751), Sex (F), Rings (7.11026209962147,17.2614417147739)",0.0476418482,0.4279569892,0.4755988374,2
"1313","Shucked.weight (0.348746138449891,0.883331564318804)","Rings (1,9.04816182308683), Length (0.127238973660121,0.815)",0.1450802011,0.3182773109,0.463357512,2
"1314","Shucked.weight (0.001,1.24946518801711), Shell.weight (0.630669197723934,0.931912464108689), Diameter (0.106140985520725,0.65), Rings (9.56559706208394,29), Sex (F)","Whole.weight (0.002,1.97237705093877)",0.0014364376,0.4615384615,0.4629748991,9
"1315","Shucked.weight (0.12506763353705,1.488)","Rings (6.35354044973353,27.4611224530957), Diameter (0.187548065569676,0.623939993920885), Length (0.51091002877202,0.575325332292532)",0.2113957386,0.2509948835,0.4623906221,2
"1316","Sex (M), Shell.weight (0.0015,1.005), Rings (12.8445025580636,29), Shucked.weight (0.001,1.488), Diameter (0.055,0.65)","Height (0,1.13), Whole.weight (1.18791343459051,2.8255)",0.031601628,0.4203821656,0.4519837936,9
"1317","Shucked.weight (0.001,0.583091934002221), Whole.weight (0.151466277503862,1.15011237982426), Length (0.44479247810264,0.815)","Diameter (0.0591044128238498,0.65), Sex (I)",0.1453196074,0.2839101964,0.4292298038,6
"1318","Diameter (0.109988429340289,0.65), Shucked.weight (0.001,1.488), Rings (3.48891550815127,29), Height (0.0871564572387076,0.960388276260729), Whole.weight (0.807695433572977,1.75210971341937)","Viscera.weight (0.294073210292143,0.649305593711661)",0.1194637299,0.2644409115,0.3839046414,10
"1319","Shucked.weight (0.814094633126559,1.10713210014529), Viscera.weight (0.201956567463704,0.498920357639998), Rings (13.4825757385226,15.0498311558657), Shell.weight (0.567041828553099,1.005)","Sex (F), Diameter (0.103966378821574,0.65)",0.0002394063,0.3333333333,0.3335727396,8
"1320","Shucked.weight (0.421588767863469,1.31433812597939), Shell.weight (0.0015,1.005), Rings (8.30120245677724,29), Sex (F), Diameter (0.222497831152191,0.65)","Whole.weight (1.01357386668806,2.8255), Height (0.186821949798466,0.766565779462779)",0.0435719416,0.2808641975,0.3244361391,9
"1321","Shell.weight (0.452894534932234,1.005)","Whole.weight (0.799008241827939,2.39894463010066), Shucked.weight (0.747111710853278,1.02675966523655), Length (0.248371923476588,0.758444413478774)",0.0213071582,0.3006756757,0.3219828339,2
"1322","Rings (3.28453554307283,22.5882918238036), Shucked.weight (0.108885847384931,0.859151683934178)","Viscera.weight (5e-04,0.728000290696794), Shell.weight (0.366047735267097,1.005)",0.1450802011,0.1731428571,0.3182230582,4
"1323","Whole.weight (1.04195021183459,1.6961), Sex (I)","Shucked.weight (0.422405607114208,0.90627603243006), Rings (12.0664795684957,19.886227388393), Length (0.322804505523175,0.815)",0.0031122815,0.3095238095,0.312636091,3
"1324","Diameter (0.399193591964726,0.500351707336829), Shell.weight (0.257408794369734,0.802694761819032), Shucked.weight (0.74818636625817,0.981256564276188)","Rings (11.4752013625051,19.2588161163576), Whole.weight (0.266592533943541,2.60296352141827)",0.0004788125,0.2857142857,0.2861930982,6
"1325","Viscera.weight (0.12295948845527,0.474788817835384), Diameter (0.326944595011993,0.65)","Shell.weight (0.40101073903994,1.005)",0.1106056979,0.170984456,0.2815901539,4
"1326","Shucked.weight (0.654220103867953,1.22661199496177), Shell.weight (0.698631499515663,1.005)","Rings (10.3920783470087,28.494992954414), Diameter (0.216686681572448,0.65), Height (0.228154818431987,0.518949860551295)",0.0007182188,0.2727272727,0.2734454915,4
"1327","Shucked.weight (0.117089320853254,0.894860248146088)","Sex (I), Length (0.484341543310099,0.735126618755594)",0.1072540101,0.1285140562,0.2357680663,2
"1328","Height (0.150944663656617,0.577814450633574)","Viscera.weight (0.311969370166214,0.731827263520493), Whole.weight (0.323997003461438,1.59424762383237)",0.0533875988,0.1374845869,0.1908721857,2
"1329","Shucked.weight (0.001,1.488), Shell.weight (0.0808746163802005,1.005)","Rings (14.7430230807129,29), Diameter (0.0591044128238498,0.65)",0.0871438832,0.1013927577,0.1885366409,4
"1330","Viscera.weight (0.0856643527220315,0.714173669473219)","Diameter (0.185757579064746,0.399193591964726), Sex (I)",0.0749341633,0.0970241785,0.1719583418,2
"1331","Shucked.weight (0.209467585580213,0.465031256101981), Rings (10.5842118943129,18.0698221894268), Diameter (0.181391633169954,0.65), Whole.weight (0.331466513811197,2.8255)","Sex (I), Shell.weight (0.0015,0.842616723974759)",0.0203495332,0.1445578231,0.1649073563,8
"1332","Shucked.weight (0.146646520586357,1.11224017214207), Rings (15.2714319154122,29), Diameter (0.055,0.65), Sex (F)","Length (0.519501784630206,0.554873494286371)",0.0045487192,0.1570247934,0.1615735126,7
"1333","Length (0.535074536964852,0.815)","Sex (I)",0.0526693799,0.1024685608,0.1551379407,2
"1334","Sex (F), Diameter (0.291911039727787,0.634191437711918)","Shell.weight (0.45046545147753,0.967208902818516), Length (0.526688407528174,0.815)",0.035192722,0.1150234742,0.1502161962,3
"1335","Viscera.weight (0.165171111143347,0.734403757009339)","Rings (3.85632831261407,8.05881611635763)",0.0507541298,0.0984215413,0.1491756711,2
"1336","Rings (13.7872178370937,29), Viscera.weight (0.39600506268762,0.606234519593116)","Length (0.541189171615665,0.660658119528761), Diameter (0.492647381540001,0.65)",0.0011970314,0.1428571429,0.1440541743,4
"1337","Shucked.weight (0.001,0.891172816281374), Viscera.weight (0.216620146616833,0.704048866839855), Rings (12.3131098369376,29), Length (0.548121419540889,0.815), Sex (F)","Diameter (0.556797854149614,0.65)",0.0050275317,0.1265060241,0.1315335558,9
"1338","Height (0,1.13), Viscera.weight (0.399660482955626,0.691956188374438), Rings (1,29)","Shell.weight (0.634434735598664,1.005), Diameter (0.53796906822149,0.65)",0.0045487192,0.125,0.1295487192,6
"1339","Shucked.weight (0.154399811418122,0.462507794518358), Rings (14.6275725817622,23.6238716427607), Viscera.weight (5e-04,0.759352908089866), Whole.weight (0.226754615667035,1.21427297629115), Length (0.469348718560917,0.593260656059707)","Sex (I), Diameter (0.366224312847426,0.65)",0.0040699066,0.1103896104,0.114459517,10
"1340","Viscera.weight (0.522407462180938,0.569509599464307)","Rings (3.52579955384593,27.030036118159), Length (0.75961976707969,0.815)",0.0002394063,0.1111111111,0.1113505174,2
"1341","Sex (F), Shucked.weight (0.217767146989402,1.37263590362871), Rings (4.8755634953015,26.6717038017165), Shell.weight (0.158568058510474,1.005), Diameter (0.067279623747841,0.65)","Length (0.648673382038454,0.660658119528761)",0.0208283457,0.0793072015,0.1001355472,9
"1342","Diameter (0.385191692714048,0.65), Shucked.weight (0.001,0.301130601795347), Rings (11.4382810122721,29), Shell.weight (0.263280097517457,0.904982632932705)","Sex (I), Whole.weight (0.002,2.8255)",0.0009576251,0.0888888889,0.089846514,8
"1343","Shucked.weight (0.001,0.529648058005455), Rings (17.913171420012,29), Diameter (0.107217391402222,0.65)","Sex (I), Whole.weight (0.117660450285284,2.8255)",0.0019152502,0.0833333333,0.0852485835,6
"1344","Whole.weight (0.323997003461438,1.26558468974524)","Diameter (0.424834309856299,0.463724324399992), Rings (5.22749478558985,16.4711009298426), Sex (I)",0.0327986593,0.0511958146,0.0839944739,2
"1345","Shucked.weight (0.001,0.949206465661618), Rings (5.42164844976666,28.051494177533), Diameter (0.483954318309796,0.65)","Length (0.500747293303207,0.609872685558069)",0.0153220014,0.0663212435,0.0816432449,6
"1346","Sex (F), Shell.weight (0.362181107119487,1.005), Rings (17.2936923519447,20.4756983704272), Length (0.452885286607812,0.815)","Diameter (0.276258277026173,0.65), Whole.weight (2.02568895917297,2.8255)",0.0004788125,0.0769230769,0.0774018894,7
"1347","Shucked.weight (0.17339207622445,1.488)","Viscera.weight (0.399660482955626,0.677297806911693), Diameter (0.512791908723236,0.65)",0.0335168781,0.0435729847,0.0770898628,2
"1348","Viscera.weight (0.426389607013063,0.465976102369933)","Diameter (0.580217788476928,0.65)",0.0007182188,0.075,0.0757182188,2
"1349","Shucked.weight (0.181975706588381,0.80693870332463), Rings (12.0913966159299,29), Diameter (0.1380381441539,0.65)","Sex (I), Whole.weight (0.556192231998723,1.23865857745441)",0.0095762509,0.0634920635,0.0730683144,6
"1350","Rings (6.97526327930101,19.9712200018013), Length (0.472631596213046,0.815)","Shell.weight (0.506307482293018,0.586341130684748), Diameter (0.172062818927916,0.65)",0.0181948767,0.0268646165,0.0450594932,4
"1351","Viscera.weight (0.378420990749241,0.627683198080423), Shucked.weight (0.443716670576247,0.894860248146088)","Length (0.447008864568976,0.815), Shell.weight (0.77750477407167,0.905527610068266)",0.0009576251,0.027972028,0.0289296531,4
"1352","Shucked.weight (0.001,1.15025343864494), Shell.weight (0.489210234576024,0.621954837667886), Diameter (0.055,0.65)","Rings (4.24266587822704,24.1791573530454), Length (0.4512427193485,0.602385214752733)",0.0009576251,0.0273972603,0.0283548854,6
"1353","Shucked.weight (0.256797683841664,0.646001649273963), Sex (I)","Length (0.637403152558546,0.68568846612867), Shell.weight (0.177383409891072,1.005)",0.0021546565,0.0247252747,0.0268799312,3
"1354","Viscera.weight (0.38778457042076,0.76), Diameter (0.349076111781092,0.590910287021739)","Shell.weight (0.824022129262607,1.005)",0.0009576251,0.0251572327,0.0261148578,4
"1355","Shucked.weight (0.0418087010874618,1.40036549001267), Sex (F), Length (0.565177840470567,0.654777518026168), Diameter (0.055,0.65)","Shell.weight (0.485490675499856,0.666766506280669)",0.002633469,0.0200729927,0.0227064617,7
"1356","Rings (10.7586885138204,29), Viscera.weight (0.125106010604087,0.76)","Shell.weight (0.665460883331275,1.005), Diameter (0.055,0.65)",0.005266938,0.0170940171,0.0223609551,4
"1357","Viscera.weight (0.201956567463704,0.76)","Length (0.74803979539114,0.815)",0.0057457505,0.0144752714,0.0202210219,2
"1358","Viscera.weight (0.311231642620175,0.76), Whole.weight (0.002,2.8255), Length (0.489961125800366,0.625718206457036)","Diameter (0.159164004054738,0.65), Shell.weight (0.622913984745882,0.703166716718112)",0.0002394063,0.0196078431,0.0198472494,6
"1360","Diameter (0.371544820113788,0.5606033906549), Shucked.weight (0.0531844435570213,0.714639537244994)","Shell.weight (0.56609161116375,0.695884254174375)",0.0047881254,0.0078308536,0.012618979,4
"1361","Shucked.weight (0.001,1.21305248938618), Diameter (0.265943775547749,0.65), Rings (2.07533754956047,18.0698221894268)","Shell.weight (0.626956139983796,0.771740218302432), Length (0.400602678506676,0.815)",0.0057457505,0.0065771444,0.0123228949,6
"1362","Height (0,1.05651009559528), Shucked.weight (0.225299493498601,1.31008714888875), Rings (4.59226725952847,29), Viscera.weight (0.271636201673593,0.76)","Shell.weight (0.778824707462665,1.005), Diameter (0.421978314151526,0.65)",0.0016758439,0.0083036773,0.0099795212,8
"1363","Rings (13.018288434661,16.6259169129168)","Diameter (0.363634689991087,0.65), Viscera.weight (0.518445822024329,0.76)",0.0004788125,0.0067567568,0.0072355693,2
"1364","Shell.weight (0.0765875822892475,0.285738587777602)","Sex (F), Length (0.623006206989576,0.815), Diameter (0.399193591964726,0.513196293438279)",0.0023940627,0.0046274873,0.00702155,2
"1365","Sex (F), Diameter (0.196413099384449,0.465503667295576)","Rings (22.2379277424181,29), Length (0.180598204239222,0.764611249504224), Whole.weight (0.002,2.41427804777141)",0.0009576251,0.0058651026,0.0068227277,3
"1366","Diameter (0.383029494791267,0.399990794201401), Shucked.weight (0.0911116818716354,0.55316120232468)","Whole.weight (0.002,0.907265682674982), Rings (1,19.6731839614041), Sex (I), Length (0.544296868051176,0.815)",0.0002394063,0.0055865922,0.0058259985,4
"1367","Diameter (0.055,0.65), Shell.weight (0.466491897598701,0.789204835051549), Shucked.weight (0.12548440962526,1.488)","Height (0.2712,1.13), Rings (3.39423527987696,19.0183280118937)",0.0002394063,0.0040160643,0.0042554706,6
"1368","Viscera.weight (0.33626094577284,0.636155950316432), Rings (9.2998473725543,28.1173571311893)","Shell.weight (1.005,1.005), Diameter (0.229572747424818,0.65)",0.0002394063,0.0029761905,0.0032155968,4
"1369","Diameter (0.315733034576772,0.65)","Shell.weight (0.718709891363321,0.800515698423926), Rings (1.7263770676295,18.0698221894268)",0.0014364376,0.0017615972,0.0031980348,2
"1370","Shucked.weight (0.114200312090707,0.993806855003887), Sex (I)","Diameter (0.055,0.65), Length (0.672415108537154,0.735445348795271)",0.0004788125,0.0022371365,0.002715949,3
"1371","Viscera.weight (0.321388983754494,0.76)","Diameter (0.0591044128238498,0.516843259333614), Rings (19.5070833587426,28.0149464018431), Whole.weight (0.54710687572769,1.84570477730001)",0.0002394063,0.0022421525,0.0024815588,2
"1372","Viscera.weight (0.0208899500359849,0.731827263520493)","Diameter (0.417459132138559,0.526237081041456), Whole.weight (0.002,1.46949101073284), Rings (22.7061872489916,24.1338807842376)",0.0009576251,0.0009920635,0.0019496886,2
"1373","Viscera.weight (0.0182146423332886,0.734190899109716), Length (0.371446568026086,0.815), Sex (I)","Shell.weight (0.546805643988452,0.886469245509546), Diameter (0.280618626698069,0.65)",0.0002394063,0.001059322,0.0012987283,5
"1374","Height (0.117770788315993,0.577814450633574)","Viscera.weight (0.614159782215462,0.76)",0.0004788125,0.0006622517,0.0011410642,2
"1375","Shucked.weight (0.483522746199694,1.32205324563304), Rings (7.07533277966278,21.4568397154991), Shell.weight (0.0015,0.865044130981459)","Sex (F), Diameter (0.0558030105573093,0.65), Length (0.764268806327114,0.815)",0.0002394063,0.000877193,0.0011165993,6
"1376","Shucked.weight (0.001,0.783683383273695), Diameter (0.117102510240181,0.65), Whole.weight (0.002,1.95973555351515)","Length (0.489961125800366,0.660658119528761), Shell.weight (0.653512295565372,0.685279893703828)",0.0004788125,0.0005008765,0.000979689,6
"1377","Shucked.weight (0.189604083943301,1.488), Shell.weight (0.234346403506792,1.005), Rings (3.55080931973854,29), Height (0,1.13), Diameter (0.067279623747841,0.65)","Viscera.weight (0.740728194106828,0.76)",0.0002394063,0.0004800768,0.0007194831,10
"1378","Diameter (0.055,0.465042991070762), Shucked.weight (0.001,0.825068777998785)","Rings (20.3090819404202,29), Whole.weight (0.809081222359276,1.70107947821641), Sex (I)",0.0002394063,0.0003517411,0.0005911474,4
"1379","Rings (3.3760359487998,13.8033617719773)","Length (0.723392288844473,0.815), Sex (I)",0.0002394063,0.0002724796,0.0005118859,2
"1380","Length (0.0768315666541538,0.815)","Rings (1,29), Whole.weight (0.002,2.8255)",0.9997605937,1,1.9997605937,2
"1381","Height (0,0.556764442302031)","Viscera.weight (5e-04,0.76)",0.9997605937,1,1.9997605937,2
"1382","Height (0,0.363787431539232)","Height (0,0.363787431539232), Whole.weight (0.002,2.8255)",0.9995211875,1,1.9995211875,2
"1383","Height (0,0.278382221151016)","Viscera.weight (5e-04,0.76)",0.9995211875,1,1.9995211875,2
"1384","Viscera.weight (5e-04,0.76)","Viscera.weight (5e-04,0.76), Height (0,0.463970368585026)",0.9995211875,0.9995211875,1.999042375,2
"1385","Shell.weight (0.00218196426506811,0.745584059732639)","Height (0,0.463970368585026), Viscera.weight (5e-04,0.76)",0.9971271247,0.9995200384,1.9966471631,2
"1386","Viscera.weight (5e-04,0.76)","Shell.weight (0.00842953083225119,1.005)",0.9940148432,0.9940148432,1.9880296864,2
"1387","Viscera.weight (5e-04,0.4562)","Whole.weight (0.002,2.8255)",0.9858750299,1,1.9858750299,2
"1388","Viscera.weight (5e-04,0.4562)","Viscera.weight (5e-04,0.4562), Whole.weight (0.002,2.8255)",0.9858750299,1,1.9858750299,2
"1389","Length (0.258485536499177,0.796383222311376)","Whole.weight (0.002,2.8255)",0.971031841,1,1.971031841,2
"1390","Viscera.weight (5e-04,0.76)","Length (0.212593759990468,0.805958703795373)",0.9853962174,0.9853962174,1.9707924348,2
"1391","Length (0.169773913261096,0.70540352546294), Rings (1.85279843443653,29)","Whole.weight (0.002,2.62050360953716)",0.9633708403,1,1.9633708403,4
"1392","Viscera.weight (0.00556716747574201,0.4562)","Length (0.212593759990468,0.802155835129709)",0.9707924348,0.9916850086,1.9624774434,2
"1393","Length (0.304322933317447,0.815), Rings (1.85279843443653,29)","Whole.weight (0.002,2.61082444358072)",0.9446971511,0.999240314,1.9439374651,4
"1394","Length (0.320005872284516,0.815)","Whole.weight (0.002,2.8255)",0.9320086186,1,1.9320086186,2
"1395","Viscera.weight (5e-04,0.76)","Rings (5.942938395866,29)",0.9547522145,0.9547522145,1.909504429,2
"1396","Length (0.324828329815597,0.783972037185628), Viscera.weight (5e-04,0.422402229718595)","Whole.weight (0.002,2.8255)",0.9085468039,1,1.9085468039,4
"1397","Rings (4.43043575585443,29), Length (0.09035306742317,0.815), Diameter (0.260999375283248,0.552804747501419)","Whole.weight (0.002,2.8255)",0.8688053627,1,1.8688053627,6
"1398","Length (0.151518886614473,0.815), Rings (3.44119684687098,29), Diameter (0.140016880735946,0.509356625913498)","Whole.weight (0.002,2.8255)",0.8422312665,1,1.8422312665,6
"1399","Viscera.weight (5e-04,0.4562), Whole.weight (0.002,1.8850740994807)","Height (0.0822406157663334,0.357883479881848)",0.8913095523,0.9160925197,1.807402072,4
"1400","Viscera.weight (0.0846435054968691,0.693663420920025)","Shell.weight (0.00842953083225119,1.005)",0.775915729,1,1.775915729,2
"1401","Viscera.weight (0.0846435054968691,0.693663420920025)","Viscera.weight (0.0846435054968691,0.693663420920025), Shell.weight (0.012178070772561,1.005)",0.775915729,1,1.775915729,2
"1402","Viscera.weight (0.0857627518090634,0.76)","Shell.weight (0.0643099057140415,1.005)",0.7725640412,1,1.7725640412,2
"1403","Height (0,0.357883479881848)","Viscera.weight (5e-04,0.76), Shell.weight (0.0714358380473141,1.005)",0.882212114,0.8826347305,1.7648468445,2
"1404","Height (0.0873658149001666,0.20849527303747)","Viscera.weight (0.0035403004854452,0.76), Shell.weight (0.0833586947405261,1.005)",0.8233181709,0.9411603722,1.7644785431,2
"1405","Viscera.weight (0.0849028155955033,0.408663152513661), Rings (6.43983665489865,29)","Length (0.132439002721364,0.802155835129709)",0.7342590376,1,1.7342590376,4
"1406","Height (0.00800812364661443,0.314582161740648)","Viscera.weight (0.0035403004854452,0.76), Shell.weight (0.0833586947405261,1.00312294480216)",0.8539621738,0.8547807333,1.7087429071,2
"1407","Diameter (0.3502975455248,0.62959993218192), Height (0,0.515546406428725)","Viscera.weight (5e-04,0.76), Shell.weight (0.0833586947405261,0.579357091967431)",0.7155853483,0.9780759162,1.6936612645,4
"1408","Length (0.479014222623435,0.749242115277764)","Whole.weight (0.002,2.8255)",0.6753650946,1,1.6753650946,2
"1409","Viscera.weight (5e-04,0.76)","Height (0,0.348500186875161), Shell.weight (0.0913072658693341,1.00312294480216)",0.8343308595,0.8343308595,1.668661719,2
"1410","Rings (8.39440163338639,29)","Rings (8.39440163338639,29), Whole.weight (0.002,2.8255)",0.6631553747,1,1.6631553747,2
"1411","Height (0.102147514334812,0.43605614778669)","Shell.weight (0.0966127397443472,1.005), Rings (7.16153577068435,20.5303654765171)",0.7335408188,0.9009114966,1.6344523154,2
"1412","Whole.weight (0.002,2.81733751996879)","Rings (7.86305293117049,29)",0.7988987311,0.7990900383,1.5979887694,2
"1413","Height (0.130287779841404,0.398692012131168)","Shell.weight (0.0503910336606397,1.005)",0.5934881494,1,1.5934881494,2
"1414","Length (0.227914547978256,0.70540352546294), Rings (5.72659804648375,18.7307737155261)","Whole.weight (0.002,1.2581234991345)",0.7500598516,0.833688132,1.5837479836,4
"1415","Viscera.weight (0.0337451645100653,0.226383152513661)","Viscera.weight (0.0337451645100653,0.226383152513661), Whole.weight (0.002,1.14179627502794)",0.5989944937,0.97734375,1.5763382437,2
"1416","Shell.weight (0.0387190578112938,0.270653678586712)","Viscera.weight (5e-04,0.680771920856102)",0.5554225521,1,1.5554225521,2
"1417","Viscera.weight (0.140813795254204,0.4562), Length (0.166748728786954,0.736397950407473), Rings (6.92352369087416,22.8384642293156), Diameter (0.363210503271619,0.573299512376106)","Whole.weight (0.002,1.8850740994807)",0.5556619583,0.9889220281,1.5445839864,8
"1418","Viscera.weight (0.157580337675834,0.76)","Shell.weight (0.150050310162259,1.005)",0.5405793632,0.9947136564,1.5352930196,2
"1419","Viscera.weight (5e-04,0.76), Rings (7.82473435071716,29)","Whole.weight (0.492228236363849,2.22329006299254)",0.6727316256,0.84182145,1.5145530756,4
"1420","Height (0,0.673070480710122)","Shell.weight (0.126634248664036,1.005)",0.7555661958,0.7557471264,1.5113133222,2
"1421","Length (0.142164597873203,0.616237951799122), Viscera.weight (5e-04,0.395303840542841)","Rings (6.39217498865826,29), Whole.weight (0.002,1.89554811713096)",0.650227436,0.8605830165,1.5108104525,4
"1422","Rings (8.00278420008771,28.267928084072)","Shucked.weight (0.001,1.26603372729056), Whole.weight (0.459987806554936,2.8255)",0.6006703376,0.9061032864,1.506773624,2
"1423","Shucked.weight (0.33094205484878,1.488), Length (0.217866767622558,0.70540352546294)","Rings (1,29), Whole.weight (0.002,2.8255)",0.4761790759,1,1.4761790759,4
"1424","Viscera.weight (5e-04,0.76)","Whole.weight (0.002,1.6169262744652), Rings (7.37549775792491,29)",0.7342590376,0.7342590376,1.4685180752,2
"1425","Whole.weight (0.542562041704358,2.57032839185352)","Length (0.514716623826705,0.797309375823207)",0.5906152741,0.8751330259,1.4657483,2
"1426","Viscera.weight (5e-04,0.662349792586021)","Rings (1,23.7633917341087), Whole.weight (0.259167392175323,1.37176277497739)",0.728513287,0.7286877395,1.4572010265,2
"1427","Rings (8.15559702148048,29), Length (0.264024174593525,0.616237951799122)","Viscera.weight (0.00117154778731659,0.435105787990825), Whole.weight (0.002,1.59900254931489)",0.4287766339,0.9966611018,1.4254377357,4
"1428","Shucked.weight (0.392819935467577,1.43219410293564)","Whole.weight (0.002,2.8255)",0.4098635384,1,1.4098635384,2
"1429","Viscera.weight (0.199337983071245,0.76)","Shell.weight (0.0755210447926726,1.005)",0.405075413,1,1.405075413,2
"1430","Height (0.0998520738115397,0.145075816590503)","Viscera.weight (0.0035403004854452,0.76), Shell.weight (0.0455549104114884,1.00312294480216)",0.3966961934,0.9993968637,1.3960930571,2
"1431","Viscera.weight (5e-04,0.307675180755201), Length (0.0906937007001717,0.579979190675093), Rings (7.31584657137098,27.6395643242983)","Whole.weight (0.185553906026632,2.07378870988182)",0.4086665071,0.9765446224,1.3852111295,6
"1432","Viscera.weight (5e-04,0.76)","Height (0.120281439281109,0.265924761744785)",0.6823078765,0.6823078765,1.364615753,2
"1433","Length (0.279170379237707,0.815)","Rings (8.33476842842396,29), Whole.weight (0.002,2.49601259280713)",0.6605219057,0.6868309684,1.3473528741,2
"1434","Viscera.weight (0.165145686936042,0.4562)","Length (0.166748728786954,0.736397950407473), Diameter (0.412,0.568380768806181), Rings (6.92352369087416,22.8384642293156)",0.4488867608,0.8945610687,1.3434478295,2
"1435","Rings (8.4109467321995,20.0943031796438)","Viscera.weight (0.132293896701879,0.4562)",0.5252573617,0.8024871982,1.3277445599,2
"1436","Diameter (0.284681931215953,0.55477160992491)","Viscera.weight (0.0568296171356747,0.507357651085438), Length (0.323677859207541,0.714499180027788), Rings (1.52016495087797,11.3807069251403)",0.6016279627,0.7225416906,1.3241696533,2
"1439","Viscera.weight (0.135243152513661,0.232535246543392), Length (0.189303350678021,0.815)","Rings (3.15734053531074,29)",0.3152980608,1,1.3152980608,4
"1440","Viscera.weight (0.171285192778204,0.285500268406364)","Whole.weight (0.368086989075107,1.43007102668954)",0.3126645918,0.970282318,1.2829469098,2
"1442","Viscera.weight (0.0857627518090634,0.58924716984255)","Shell.weight (0.210057081106727,1.005)",0.5480009576,0.7099875931,1.2579885507,2
"1443","Rings (4.59924392364583,29), Shell.weight (0.0145832646917918,1.005)","Viscera.weight (0.136248855107185,0.720198052552015)",0.6155135265,0.6290677759,1.2445813024,4
"1444","Length (0.617884269374406,0.815)","Whole.weight (0.002,2.8255)",0.2420397414,1,1.2420397414,2
"1445","Viscera.weight (0.19165746262396,0.688506820894456)","Shell.weight (0.113319189934036,1.005), Rings (1.73207191592803,14.1421965301511)",0.3717979411,0.8632573652,1.2350553063,2
"1446","Viscera.weight (0.0795763380211271,0.27392)","Diameter (0.378016880735946,0.606892540513522), Whole.weight (0.002,2.8255)",0.4591812305,0.7730753728,1.2322566033,2
