"Antecedent","Consequence","Support","Confidence","Fitness"
"WholeWeight (0.72496624062195,2.8255)","ShellWeight (0.52196152033423,1.005), Sex (M)","0.0153220014","0.0278745645","0.0431965659"
"WholeWeight (1.06310784387943,2.8255)","ShellWeight (0.264909012355105,0.882120091961933), VisceraWeight (0.21454772147774,0.513742875755157), Rings (7.82743145388031,20.0683037172139), Length (0.404237554028805,0.577117793815305)","0.0095762509","0.0306748466","0.0402510975"
"Sex (F)","ShellWeight (0.507875210807679,1.005), Rings (9.09649887509295,15.7230270651053)","0.0093368446","0.0298393267","0.0391761713"
"Sex (M)","ShellWeight (0.562025018796397,1.005)","0.0102944697","0.0281413613","0.038435831"
"Height (0.179549072750378,0.666451459836717), WholeWeight (0.002,2.8255)","Sex (I), VisceraWeight (5e-04,0.76)","0.0050275317","0.0330188679","0.0380463996"
"Sex (I)","Height (0,0.940677782039274), VisceraWeight (0.228402715749107,0.76), ShellWeight (0.185934888233343,0.608658452380478), WholeWeight (0.238137555688445,2.8255)","0.0090974384","0.0283159463","0.0374133847"
"Length (0.480161080604885,0.715425281412026), ShellWeight (0.0015,0.340074430256471), WholeWeight (1.37700675107756,2.14242714631953)","VisceraWeight (0.398238442883216,0.472013868656883)","0.0002394063","0.0357142857","0.035953692"
"VisceraWeight (0.298393836804899,0.667278159448528), ShuckedWeight (0.590457053060993,1.38962673997693)","Diameter (0.548589788146783,0.638347536142683), ShellWeight (0.643521551237034,0.790547748154378)","0.0033516878","0.0315315315","0.0348832193"
"Sex (M)","ShellWeight (0.564772134617691,0.732726845687728)","0.0090974384","0.0248691099","0.0339665483"
"Rings (7.13274803524087,29), Height (0.0819003919354873,1.00208972407034)","ShellWeight (0.286121714250928,0.749510260072446), Sex (I)","0.0148431889","0.0187992723","0.0336424612"
"Sex (M)","ShuckedWeight (0.613697688222863,0.995777607412427), ShellWeight (0.424807721365651,1.005), Rings (12.4975133682601,29)","0.0088580321","0.0242146597","0.0330726918"
"ShellWeight (0.130921070833436,0.735025914853004)","ShuckedWeight (0.757506657306672,1.01170961209814), WholeWeight (0.705142376006494,1.75017701432119)","0.013167345","0.0176905757","0.0308579207"
"WholeWeight (1.38971779972824,1.41375)","ShellWeight (0.266668252126741,1.005), Sex (I)","0.0002394063","0.0303030303","0.0305424366"
"Rings (3.29512251857523,28.0512315249134)","Diameter (0.407366723170417,0.592266910032249), ShellWeight (0.562428642714053,0.746179365924491)","0.0138855638","0.01394566","0.0278312238"
"Rings (7.83870600240152,19.2448623834462), Length (0.324560305312334,0.647968589000375), ShellWeight (0.171266619729664,0.768298037930443), Diameter (0.28711858388262,0.65)","ShuckedWeight (0.683547238298162,1.22687746459692)","0.0088580321","0.0181997049","0.027057737"
"Length (0.678151838855556,0.815)","ShellWeight (0.0015,1.005), Height (0.231327229084927,0.567612638071005)","0.0016758439","0.0250896057","0.0267654496"
"VisceraWeight (0.0683055089697368,0.748414494161757), WholeWeight (0.472732813130846,1.51995473301052), ShuckedWeight (0.159914170173022,0.497726182805316), Rings (15.3343761835349,23.3010320608792)","ShellWeight (0.500487080914554,0.931199904665303), Diameter (0.455174395579097,0.65)","0.0009576251","0.0253164557","0.0262740808"
"VisceraWeight (0.231433453065473,0.451823967625779), WholeWeight (1.89138525040692,2.19999252722369)","ShellWeight (0.492878143153153,0.859825832436305), Sex (I)","0.0002394063","0.0256410256","0.0258804319"
"ShuckedWeight (0.392745158036792,1.31222869491181)","ShellWeight (0.562413522019138,0.95344288897264), Rings (16.7380331570748,28.0032026271801)","0.0069427819","0.0169590643","0.0239018462"
"ShuckedWeight (0.292444109313423,0.698199926593341)","ShellWeight (0.535270917555747,1.005), Rings (12.5794321693356,22.5015800329857)","0.0071821882","0.0142585551","0.0214407433"
"Length (0.648044000978953,0.744982104987657)","Sex (I), VisceraWeight (0.122070746149255,0.611769053549828)","0.0023940627","0.0187969925","0.0211910552"
"Height (0.207410694295104,0.83236437150591), VisceraWeight (0.246856438270183,0.76)","Sex (I)","0.0004788125","0.0206185567","0.0210973692"
"Sex (M)","VisceraWeight (0.253453905125073,0.45896712293059), Height (0.160799273704251,1.01258281724442), WholeWeight (1.78786981072999,1.9267541883377), ShuckedWeight (0.405833020367492,1.196657762547), ShellWeight (0.0015,0.939053249359698)","0.0055063443","0.015052356","0.0205587003"
"VisceraWeight (0.122070746149255,0.76), Rings (1.01118420228477,20.2587196119384), ShellWeight (0.0015,0.994310138773577)","Diameter (0.298922661294108,0.3525)","0.0076610007","0.0117603822","0.0194213829"
"WholeWeight (0.002,0.957744578948477)","ShuckedWeight (0.455325282370555,0.912228794481838), ShellWeight (0.11120891574322,0.426123444766737)","0.0071821882","0.0116459627","0.0188281509"
"Sex (M)","ShellWeight (0.127042916973153,0.864550802096301), ShuckedWeight (1.06649547972867,1.488)","0.0047881254","0.0130890052","0.0178771306"
"ShellWeight (0.0015,0.937837936660567)","Rings (1,9.42666789254145), ShuckedWeight (0.703471039569232,1.18416594441018)","0.0083792195","0.0083812261","0.0167604456"
"WholeWeight (0.718124430951095,2.48657172207237), ShellWeight (0.389207294802472,0.813423857727198)","Sex (I), Diameter (0.484873436296803,0.65)","0.0019152502","0.014059754","0.0159750042"
"Sex (M)","ShuckedWeight (0.658078586718746,1.02369233678858), ShellWeight (0.00737319357346212,1.005), Length (0.19717825223408,0.627441031106573)","0.0040699066","0.0111256545","0.0151955611"
"WholeWeight (0.367320672147034,1.82216509864264)","Length (0.355235527141485,0.60108748536557), ShellWeight (0.400454258384969,0.784015007628099)","0.0064639694","0.0084138361","0.0148778055"
"ShellWeight (0.393561771993205,0.873106498719397), WholeWeight (1.44671309674749,2.41455493066846)","Diameter (0.100986838133831,0.49097091843978), Rings (8.21300232570502,23.1631936579943), Sex (F)","0.0011970314","0.0132625995","0.0144596309"
"Sex (M), WholeWeight (0.113569037207268,2.8255), Rings (5.63297407531718,14.8391645038937), ShuckedWeight (0.825005800952504,1.488)","ShellWeight (0.336630308478909,1.005), Diameter (0.055,0.456942471361981)","0.0002394063","0.014084507","0.0143239133"
"VisceraWeight (0.0415817763019004,0.691297500609457)","WholeWeight (0.0059180404826584,2.8255), Diameter (0.585372495836855,0.65)","0.0067033756","0.007413291","0.0141166666"
"WholeWeight (1.33179490647935,1.41375)","Sex (I)","0.0004788125","0.0136054422","0.0140842547"
"Diameter (0.456827178030217,0.62966322706925)","Rings (17.2261046782951,22.9644183809869), ShellWeight (0.570339683949398,1.005)","0.0035910941","0.0100133511","0.0136044452"
"Length (0.638838707789691,0.815), ShellWeight (0.046926774041933,1.005)","Diameter (0.341223350553346,0.477829241769796)","0.0019152502","0.0116110305","0.0135262807"
"WholeWeight (0.722861989078359,2.08264169718612), VisceraWeight (0.181560076935453,0.627018040828749)","ShellWeight (0.627710420016246,0.774552458961523), Rings (7.22439850508817,29)","0.0040699066","0.0091594828","0.0132293894"
"Sex (I)","VisceraWeight (0.28416324704639,0.45946201684643), ShellWeight (0.0991831835997423,0.80723852550618)","0.0031122815","0.0096870343","0.0127993158"
"Diameter (0.113614849946753,0.59247317391797)","Length (0.670996648052242,0.744026839056169), Height (0.114624591638567,0.843448478726204), ShellWeight (0.592375662716906,0.964839870230178)","0.0062245631","0.0062786766","0.0125032397"
"ShellWeight (0.463749298086055,0.95344288897264)","Rings (24.0074726569001,28.8337877070298)","0.0007182188","0.0113207547","0.0120389735"
"ShellWeight (0.00628786601508068,0.76266877572408)","ShuckedWeight (1.03976825402762,1.21487744134169)","0.0059851568","0.0060226451","0.0120078019"
"VisceraWeight (5e-04,0.676711892900345)","WholeWeight (1.40085260703482,1.41375), ShellWeight (0.0196814513169161,1.005)","0.0055063443","0.0055076628","0.0110140071"
"Sex (I)","VisceraWeight (5e-04,0.76), Rings (17.0515179878857,23.9377237236731)","0.0023940627","0.0074515648","0.0098456275"
"Length (0.364080353743739,0.66905953015761)","WholeWeight (1.41375,1.43655983268092), ShellWeight (0.242630496077297,0.887977247928862)","0.0043093129","0.005352364","0.0096616769"
"VisceraWeight (0.0278878508679336,0.622595001218913)","WholeWeight (0.230628881824548,2.61632930752308), Diameter (0.590922551373442,0.65)","0.0045487192","0.0047967685","0.0093454877"
"WholeWeight (0.881529186196392,1.15183032681793)","Height (0.214838203014806,0.982546699371887)","0.0014364376","0.0078328982","0.0092693358"
"Height (0.0515132652244938,0.87049632956925), VisceraWeight (5e-04,0.652841253698989), WholeWeight (0.002,2.8255)","ShellWeight (0.353439074173691,0.926777792993522), Sex (I)","0.0043093129","0.0043806279","0.0086899408"
"WholeWeight (1.41375,1.51863052644943)","WholeWeight (1.41375,1.51863052644943), Sex (I)","0.0002394063","0.0083333333","0.0085727396"
"Sex (M)","ShellWeight (0.0015,0.917437717695924), Height (0.230389932225225,0.621110206330632)","0.0019152502","0.0052356021","0.0071508523"
"Sex (F)","ShellWeight (0.0015,0.689825713228012), Height (0.227492667185725,1.13)","0.0016758439","0.0053557766","0.0070316205"
"ShuckedWeight (0.451169523560879,0.591850184459938)","Rings (1.75419794349,27.3795185033232), VisceraWeight (0.418433937622744,0.594261779930544), Diameter (0.0586521895515034,0.65)","0.0009576251","0.0054127199","0.006370345"
"VisceraWeight (0.0312778404749697,0.345949225194578)","Rings (10.3469715048559,19.5085136643611), ShellWeight (0.598400028637843,0.925214880360989), ShuckedWeight (0.123906493366347,1.05456670063408), Diameter (0.271222055284306,0.65)","0.0028728753","0.0033398274","0.0062127027"
"ShuckedWeight (0.218283184464963,0.826728244654776)","VisceraWeight (0.0497611550895381,0.648318566736984), ShellWeight (0.698320566173039,1.005), Rings (15.6840195300756,29)","0.0023940627","0.003617945","0.0060120077"
"VisceraWeight (0.388028433501877,0.684270624802162)","WholeWeight (0.968341880321037,2.8255), Height (0.395188526955681,1.13), Sex (M), Diameter (0.242181722491542,0.614003039855161)","0.0002394063","0.0056179775","0.0058573838"
"ShellWeight (0.490505459749619,1.005)","Height (0.3047850009799,0.938484867674997)","0.0002394063","0.0055248619","0.0057642682"
"WholeWeight (1.41375,1.5789668255526), ShellWeight (0.0995360865163934,0.965448329141487)","VisceraWeight (0.464204500341883,0.493828005732582)","0.0002394063","0.0052910053","0.0055304116"
"Sex (M)","ShuckedWeight (0.278958496414125,1.11414172365586), Diameter (0.24569296052854,0.65), Rings (5.44126775907353,29), ShellWeight (0.0342979986477876,0.136828403905558)","0.0014364376","0.0039267016","0.0053631392"
"ShellWeight (0.354968930869609,1.005), Diameter (0.290882464332517,0.65)","ShuckedWeight (1.26118424219249,1.488)","0.0007182188","0.0036585366","0.0043767554"
"Diameter (0.055,0.614003039855161)","ShellWeight (0.44413994244975,0.885030923301063), Length (0.266315755983815,0.815), Height (0.231656883665128,0.799705097858677), Rings (1.62290936545469,24.9244961787481)","0.0021546565","0.0021582734","0.0043129299"
"Diameter (0.073645987380296,0.367939585028762)","WholeWeight (0.955044347653351,2.8255), ShellWeight (0.234895765738065,0.546575853228982)","0.0009576251","0.0030983734","0.0040559985"
"ShellWeight (0.448178853055154,0.931908492566377)","Height (0.400009507593131,0.890658819251689)","0.0002394063","0.0032051282","0.0034445345"
"VisceraWeight (5e-04,0.682844260841233)","WholeWeight (1.16603711034449,1.57273188216375), Diameter (0.396363982588591,0.424580901951704)","0.0016758439","0.0016762452","0.0033520891"
"Sex (F)","ShellWeight (0.0015,0.849336356944244), Length (0.219682195169153,0.295018508983922)","0.0007182188","0.0022953328","0.0030135516"
"Height (0.00671620831890323,0.724855060191294)","VisceraWeight (0.544186041029083,0.68607274174241), ShellWeight (0.279297759215698,0.966078156895208)","0.0014364376","0.0014374701","0.0028739077"
"Diameter (0.0860305600162246,0.65)","VisceraWeight (0.385795434891093,0.387374054061784)","0.0014364376","0.0014367816","0.0028732192"
"ShellWeight (0.0781312811339594,1.005)","Sex (F), Length (0.75272229462862,0.815)","0.0011970314","0.0013804528","0.0025774842"
"ShuckedWeight (0.0616514176982601,0.931089342322608)","ShellWeight (0.807547925012173,1.005), Rings (15.5692101403547,29)","0.0011970314","0.0012990387","0.0024960701"
"Sex (F), Length (0.419843217813323,0.815), WholeWeight (0.409609616276788,2.8255)","ShellWeight (0.0015,1.005), Height (0.249611251805036,0.855069968485759)","0.0004788125","0.0016326531","0.0021114656"
"Length (0.370115917126823,0.710382654618879), Rings (5.80944809639914,10.8468451865847)","Height (0.21354396066672,0.545144929832059), ShellWeight (0.492878143153153,0.72591201976224)","0.0007182188","0.0013729977","0.0020912165"
"Sex (F)","Length (0.560820454322093,0.815), ShellWeight (0.538447727241204,0.711347939928302), Rings (3.53793177506304,9.74712976627052)","0.0004788125","0.0015302219","0.0020090344"
"Diameter (0.152448726866078,0.65)","ShellWeight (0.815107862407085,0.997481507886849)","0.0009576251","0.0009713453","0.0019289704"
"Sex (M)","ShellWeight (0.684229727429309,1.005), Rings (7.96414207090857,25.7590370066464), Diameter (0.563413281686953,0.584297168937628)","0.0004788125","0.0013089005","0.001787713"
"Length (0.0999370667173935,0.584633034649596), WholeWeight (0.772612002661823,2.1899152347959)","ShellWeight (0.472572981221192,1.005), ShuckedWeight (0.0669236631665135,1.25715107129686), Sex (M)","0.0002394063","0.0014858841","0.0017252904"
"Height (0.0309390058530698,1.13), VisceraWeight (0.0874392035763053,0.640681029746866)","Sex (I), ShellWeight (0.451294826800681,0.895638712852832)","0.0007182188","0.0009366219","0.0016548407"
"ShuckedWeight (0.228468422078095,0.330819387193158)","Rings (18.4948223791253,20.6449794909458), ShellWeight (0.433576439732667,0.925537785494328)","0.0002394063","0.0014044944","0.0016439007"
"VisceraWeight (0.0727988875898373,0.76)","ShellWeight (0.641476623634662,0.672470325594995), Diameter (0.289148718565302,0.595461045941556), Sex (F), Length (0.416468541231006,0.815)","0.0007182188","0.0008852169","0.0016034357"
"Diameter (0.055,0.65)","ShellWeight (0.468685301999607,0.80194674161486), Sex (I)","0.0007182188","0.0007182188","0.0014364376"
"WholeWeight (0.378736733287806,2.19999252722369), ShellWeight (0.31615604961671,0.986769339544028), Diameter (0.371744036815435,0.623499899711405)","Sex (I), Length (0.075,0.585174526579503)","0.0002394063","0.00090009","0.0011394963"
"WholeWeight (0.631283699734573,1.07157431570988)","Diameter (0.341924352241622,0.65), ShuckedWeight (0.301926426163293,0.760227843603061), Rings (21.8736636182293,22.2928541598376)","0.0002394063","0.0007874016","0.0010268079"
"Length (0.362511990207131,0.815)","ShellWeight (0.220286529597226,0.653829617211784), VisceraWeight (0.578392872042517,0.755134019126242)","0.0004788125","0.0005382131","0.0010170256"
"Sex (F)","Length (0.393785449745483,0.815), Height (0,0.0248207855904184), ShellWeight (0.00586777758784228,0.622957700370913), VisceraWeight (0.222533276740855,0.671035847694056)","0.0002394063","0.0007651109","0.0010045172"
"Sex (F)","ShellWeight (0.53901316666925,1.005), Length (0.786391881342279,0.811430097865232), ShuckedWeight (0.0468433227101486,1.32172029969672)","0.0002394063","0.0007651109","0.0010045172"
"Sex (F)","Diameter (0.0922929794617176,0.65), ShuckedWeight (1.24476332320382,1.488), ShellWeight (0.229696956770829,0.915453920002024)","0.0002394063","0.0007651109","0.0010045172"
"WholeWeight (1.05320419952355,2.80146779972824)","ShellWeight (0.931486253278969,1.005), Rings (15.6893524610678,22.0058249098547)","0.0002394063","0.0007479432","0.0009873495"
"Sex (I)","ShellWeight (0.0015,0.86286110961666), VisceraWeight (0.404409757356705,0.719744908790159)","0.0002394063","0.0007451565","0.0009845628"
"VisceraWeight (0.199725370303728,0.473300047978322)","ShuckedWeight (0.069862695196236,1.488), ShellWeight (0.712081533234275,0.801379699002311), Rings (20.1381110551301,26.9009891813621)","0.0002394063","0.0006071645","0.0008465708"
"VisceraWeight (0.189230093986753,0.76)","Length (0.374306204182776,0.445)","0.0002394063","0.0005452563","0.0007846626"
"VisceraWeight (0.147397556502896,0.348165221911419), Height (0.0590921884868294,1.02588736964099)","Rings (23.365367799066,29), Sex (F), ShellWeight (0.681494563731568,0.99154119734012)","0.0002394063","0.0004814636","0.0007208699"
"Rings (6.67858869256452,27.0558730517514), ShellWeight (0.220938673720986,1.005)","Diameter (0.65,0.65), Sex (F)","0.0002394063","0.0004587156","0.0006981219"
"Rings (5.09861974176602,28.1544237068956), ShellWeight (0.108742973445446,0.38460072000567)","Height (0.317932662413295,1.13)","0.0002394063","0.0003660322","0.0006054385"
"Rings (1.42371816275227,29), Diameter (0.374887760873889,0.626771154571798), ShellWeight (0.0985755833819232,0.72575080716963)","Height (0.325974299128702,1.13)","0.0002394063","0.0003548616","0.0005942679"
"Length (0.479096531952382,0.799953145090258)","Sex (M), Height (0.378480097415158,0.906811891495017)","0.0002394063","0.0003517411","0.0005911474"
"WholeWeight (0.487210763274095,2.56139520670345)","Sex (F), ShellWeight (0.927340093042667,1.005), Rings (12.9659944234991,24.1224311917231)","0.0002394063","0.0003356831","0.0005750894"
"Diameter (0.247868260222913,0.630996599130012), ShellWeight (0.107157273426449,0.594314940276018)","Sex (M), ShuckedWeight (1.15619819274249,1.19043810700755)","0.0002394063","0.000303859","0.0005432653"
"Length (0.180643538794247,0.671319827896077)","ShuckedWeight (0.736648282315917,0.953298698346363), Sex (M), ShellWeight (0.427822732357265,1.005), Rings (18.0218347798218,26.3227685157617)","0.0002394063","0.0002607562","0.0005001625"
"Length (0.075,0.671319827896077)","Diameter (0.055,0.608146173574496), WholeWeight (0.516624628147285,0.980493488780878), Height (0.914949323203764,1.13)","0.0002394063","0.0002585984","0.0004980047"
"ShuckedWeight (0.0616044313646271,1.02258894846393)","VisceraWeight (5e-04,0.401842308876716), ShellWeight (0.732912588950334,0.77446672555957)","0.0002394063","0.0002581978","0.0004976041"
"ShellWeight (0.00587909639687677,1.005), Rings (4.09074364362459,29)","Height (0.491436001351831,0.932412040015843)","0.0002394063","0.0002437835","0.0004831898"
"WholeWeight (0.0544402632247147,2.8255)","Length (0.146011514309503,0.582526291997347), ShellWeight (0.492878143153153,0.853655800678549)","0.0002394063","0.0002433682","0.0004827745"
"ShellWeight (0.0015,0.870528343911886)","Height (0.308548047632212,0.934101920238172)","0.0002394063","0.0002396358","0.0004790421"
"ShellWeight (0.0015,0.877433428110335)","Height (0.257188675789566,0.91993756898778)","0.0002394063","0.0002396358","0.0004790421"
"ShellWeight (0.0015,0.985557264531076)","Diameter (0.055,0.65), Length (0.124538636064844,0.815), Height (0.797393472697977,1.13)","0.0002394063","0.0002394636","0.0004788699"
"VisceraWeight (5e-04,0.76), WholeWeight (0.002,2.79283117190505)","Diameter (0.65,0.65)","0.0002394063","0.0002394636","0.0004788699"
"VisceraWeight (5e-04,0.76)","WholeWeight (0.002,2.8255), ShellWeight (1.005,1.005)","0.0002394063","0.0002394063","0.0004788126"
"Diameter (0.055,0.65), ShellWeight (0.0015,1.005)","ShuckedWeight (0.176002802013449,1.488), Height (0.531019639703336,1.13)","0.0002394063","0.0002394063","0.0004788126"
"WholeWeight (0.002,2.8255)","VisceraWeight (0.76,0.76)","0.0002394063","0.0002394063","0.0004788126"
